-67.4 -15 -109.735 -39.4695 -12.4056 0.28957
-67.2 -15 -111.199 -39.1946 -13.2645 0.595246
-67 -15 -112.855 -38.7848 -13.2868 0.24559
-66.8 -15 -114.651 -37.9493 -13.1764 0.205758
-66.6 -15 -116.014 -37.0155 -12.4454 0.183652
-66.4 -15 -117.349 -36.1003 -11.6778 0.193703
-66.2 -15 -116.93 -35.1968 -10.7867 0.189965
-66 -15 -116.245 -35.2352 -9.00782 0.16218
-65.8 -15 -115.559 -35.2131 -7.87063 0.165859
-65.6 -15 -115.477 -35.2538 -7.85327 0.165906
-65.4 -15 -115.587 -35.1801 -8.05685 0.153898
-65.2 -15 -115.871 -35.1685 -8.24924 0.156758
-65 -15 -116.305 -35.1808 -8.3879 0.15893
-64.8 -15 -116.964 -35.1932 -6.928 0.155227
-64.6 -15 -116.538 -35.2154 -5.36989 0.162227
-64.4 -15 -116.058 -35.3732 -3.70315 0.168961
-64.2 -15 -115.241 -35.5318 -4.17058 0.167488
-64 -15 -114.421 -35.6426 -3.4452 0.187758
-63.8 -15 -113.599 -35.6913 -2.64484 0.188664
-63.6 -15 -112.155 -35.7077 -1.78533 0.187535
-63.4 -15 -111.1 -35.8234 -2.90878 0.212016
-63.2 -15 -110.373 -35.9869 -2.96526 0.207316
-63 -15 -109.681 -36.1504 -3.44865 0.281297
-62.8 -15 -108.978 -36.3137 -4.46642 0.272418
-62.6 -15 -109.137 -36.4755 -6.03433 0.198301
-62.4 -15 -109.629 -36.7739 -6.78108 0.276332
-62.2 -15 -110.323 -36.7529 -8.03389 0.255473
-62 -15 -111.259 -36.6448 -9.30404 0.246887
-61.8 -15 -112.104 -36.5363 -10.5539 0.232742
-61.6 -15 -112.964 -36.4276 -9.38465 0.239984
-61.4 -15 -114.508 -36.3184 -8.05509 0.269719
-61.2 -15 -116.035 -36.2085 -6.7296 0.212633
-61 -15 -117.561 -36.1023 -6.21724 0.194898
-60.8 -15 -119.09 -36.1901 -6.49247 0.235555
-60.6 -15 -120.688 -36.3312 -6.76747 0.197074
-60.4 -15 -122.415 -36.4719 -7.36087 0.252887
-60.2 -15 -124.539 -36.6129 -7.88039 0.264813
-60 -15 NaN NaN NaN 0.209191
-80 -15.2 NaN NaN NaN -4.62114
-79.8 -15.2 NaN NaN NaN -4.57534
-79.6 -15.2 NaN NaN NaN -4.521
-79.4 -15.2 NaN NaN NaN -4.54823
-79.2 -15.2 NaN NaN NaN -4.52084
-79 -15.2 NaN NaN NaN -4.40551
-78.8 -15.2 -6.28618 -6.28618 -6.28618 -4.24964
-78.6 -15.2 -6.26054 -6.26054 -6.26054 -4.18586
-78.4 -15.2 -6.11825 -6.11825 -6.11825 -3.64175
-78.2 -15.2 -5.87949 -5.87949 -5.87949 -4.19436
-78 -15.2 -5.69294 -5.69294 -5.69294 -4.10131
-77.8 -15.2 -5.65878 -5.65878 -5.65878 -3.72502
-77.6 -15.2 -5.67488 -5.67488 -5.67488 -3.66783
-77.4 -15.2 -5.77936 -5.77936 -5.77936 -3.50946
-77.2 -15.2 -5.57987 -5.57987 -5.57986 -3.40074
-77 -15.2 -5.3589 -5.3589 -5.35889 -3.50988
-76.8 -15.2 -5.14002 -5.14002 -5.14 -3.55763
-76.6 -15.2 -4.8958 -4.8958 -4.89575 -3.9554
-76.4 -15.2 -4.93968 -4.93968 -4.93978 -4.95619
-76.2 -15.2 -6.36458 -6.36458 -6.23283 -3.89998
-76 -15.2 -9.07267 -9.07267 -8.29906 -2.89808
-75.8 -15.2 -13.883 -13.883 -5.38838 -1.22387
-75.6 -15.2 -20.3073 -20.3073 -5.59325 -0.694434
-75.4 -15.2 -27.9465 -27.9919 -6.05819 -0.0991797
-75.2 -15.2 -36.4285 -26.9577 -5.14051 0.741934
-75 -15.2 -44.8958 -23.0426 -4.47089 0.59968
-74.8 -15.2 -52.426 -22.22 -3.1744 1.15661
-74.6 -15.2 -59.6077 -22.2174 -1.80569 2.07196
-74.4 -15.2 -65.8526 -24.906 -1.06333 2.16286
-74.2 -15.2 -71.2817 -35.2862 -7.30489 1.34434
-74 -15.2 -76.505 -40.016 -16.6597 2.17787
-73.8 -15.2 -81.7338 -45.9411 -12.2389 3.14593
-73.6 -15.2 -79.635 -50.2603 -13.099 3.77625
-73.4 -15.2 -82.3456 -57.2553 -17.2896 4.18121
-73.2 -15.2 -88.7913 -59.4166 -14.943 2.98719
-73 -15.2 -94.4374 -62.8798 -12.4991 3.45478
-72.8 -15.2 -75.617 -64.7002 -12.9894 3.79685
-72.6 -15.2 -74.3332 -68.2741 -15.676 4.98724
-72.4 -15.2 -75.4633 -67.574 -17.3311 4.19095
-72.2 -15.2 -75.3172 -65.9277 -18.8134 4.88297
-72 -15.2 -76.0274 -66.7089 -20.3788 4.66495
-71.8 -15.2 -72.2862 -67.2575 -18.5964 4.51396
-71.6 -15.2 -71.8663 -66.5723 -16.5842 4.5485
-71.4 -15.2 -71.4657 -66.0873 -14.6497 4.33873
-71.2 -15.2 -71.0853 -65.7581 -15.2439 4.62855
-71 -15.2 -70.8042 -65.4237 -17.0719 4.69973
-70.8 -15.2 -70.8287 -65.0195 -16.2232 4.87106
-70.6 -15.2 -70.885 -64.5908 -12.7836 4.36746
-70.4 -15.2 -71.418 -64.4015 -9.3093 4.26453
-70.2 -15.2 -71.9576 -64.3068 -13.054 3.85573
-70 -15.2 -72.5834 -64.7323 -14.0067 3.81746
-69.8 -15.2 -73.3152 -64.5992 -12.7126 3.83126
-69.6 -15.2 -74.5175 -64.7545 -9.68958 3.87111
-69.4 -15.2 -77.9621 -65.7475 -14.7813 4.27859
-69.2 -15.2 -80.7937 -63.676 -13.6625 4.65538
-69 -15.2 -83.6582 -61.6159 -11.5096 3.74239
-68.8 -15.2 -86.9223 -57.9667 -12.4808 2.05736
-68.6 -15.2 -90.1842 -54.2215 -13.113 1.22401
-68.4 -15.2 -93.4756 -50.4764 -12.5976 1.25076
-68.2 -15.2 -97.0008 -46.4424 -12.2424 1.09957
-68 -15.2 -99.9596 -41.986 -11.8903 1.92651
-67.8 -15.2 -102.224 -39.5862 -11.5379 1.03908
-67.6 -15.2 -104.28 -39.4627 -11.9228 0.380934
-67.4 -15.2 -106.103 -39.2925 -12.7779 1.07568
-67.2 -15.2 -107.586 -39.0225 -13.6305 0.496277
-67 -15.2 -109.59 -38.7091 -12.2396 0.403062
-66.8 -15.2 -111.456 -37.8207 -13.1685 0.302047
-66.6 -15.2 -112.819 -36.8573 -13.7521 0.240254
-66.4 -15.2 -114.575 -35.9323 -13.0711 0.210652
-66.2 -15.2 -116.509 -35.3401 -12.0153 0.19766
-66 -15.2 -116.975 -35.9095 -10.2433 0.178453
-65.8 -15.2 -116.515 -35.9062 -8.84099 0.16257
-65.6 -15.2 -116.507 -35.8221 -8.04434 0.17084
-65.4 -15.2 -116.494 -35.6514 -8.19075 0.160016
-65.2 -15.2 -116.618 -35.5638 -8.33222 0.159008
-65 -15.2 -117.041 -35.5756 -8.48486 0.165117
-64.8 -15.2 -117.068 -35.5874 -7.00853 0.15807
-64.6 -15.2 -116.624 -35.5988 -5.26107 0.164957
-64.4 -15.2 -116.179 -35.6482 -3.50596 0.167063
-64.2 -15.2 -115.641 -35.6989 -4.30392 0.17548
-64 -15.2 -114.819 -35.75 -4.12201 0.179691
-63.8 -15.2 -113.648 -35.8012 -3.29674 0.177813
-63.6 -15.2 -112.085 -35.8172 -2.43739 0.195219
-63.4 -15.2 -110.908 -35.818 -1.71274 0.191656
-63.2 -15.2 -109.87 -35.9186 -2.48397 0.19916
-63 -15.2 -109.024 -36.0821 -3.50971 0.273543
-62.8 -15.2 -108.333 -36.2454 -4.53099 0.267645
-62.6 -15.2 -108.6 -36.4086 -7.3147 0.292379
-62.4 -15.2 -108.944 -36.5749 -8.44503 0.230695
-62.2 -15.2 -109.295 -36.5253 -8.69098 0.279926
-62 -15.2 -110.051 -36.417 -9.19873 0.248285
-61.8 -15.2 -110.849 -36.3087 -10.4295 0.273789
-61.6 -15.2 -112.099 -36.2002 -9.92535 0.301617
-61.4 -15.2 -113.659 -36.0888 -8.59885 0.333305
-61.2 -15.2 -115.196 -36.0761 -7.14755 0.236668
-61 -15.2 -116.722 -36.1387 -6.18169 0.189305
-60.8 -15.2 -118.263 -36.2746 -6.34667 0.203762
-60.6 -15.2 -119.832 -36.4353 -6.57533 0.206262
-60.4 -15.2 -121.417 -36.596 -7.02367 0.198391
-60.2 -15.2 -123.11 -36.7567 -7.42368 0.255824
-60 -15.2 NaN NaN NaN 0.200266
-80 -15.4 NaN NaN NaN -4.58763
-79.8 -15.4 NaN NaN NaN -4.59143
-79.6 -15.4 NaN NaN NaN -4.54256
-79.4 -15.4 NaN NaN NaN -4.47214
-79.2 -15.4 NaN NaN NaN -4.58405
-79 -15.4 NaN NaN NaN -4.26741
-78.8 -15.4 -6.28464 -6.28464 -6.28464 -4.39533
-78.6 -15.4 -6.259 -6.259 -6.259 -4.29651
-78.4 -15.4 -6.16236 -6.16236 -6.16236 -4.17745
-78.2 -15.4 -5.91376 -5.91376 -5.91376 -4.10436
-78 -15.4 -5.68891 -5.68891 -5.68891 -3.73246
-77.8 -15.4 -5.65714 -5.65714 -5.65714 -3.66639
-77.6 -15.4 -5.64998 -5.64998 -5.64998 -3.55602
-77.4 -15.4 -5.75338 -5.75338 -5.75338 -3.10289
-77.2 -15.4 -5.67202 -5.67202 -5.67201 -2.91985
-77 -15.4 -5.42453 -5.42453 -5.42452 -3.09089
-76.8 -15.4 -5.24076 -5.24076 -5.24073 -2.97725
-76.6 -15.4 -4.9985 -4.9985 -4.99847 -3.33902
-76.4 -15.4 -4.9122 -4.9122 -4.91221 -3.8465
-76.2 -15.4 -5.07517 -5.07517 -5.07494 -4.75907
-76 -15.4 -6.36474 -6.36474 -6.12141 -4.30452
-75.8 -15.4 -10.7569 -10.7569 -5.88783 -2.8264
-75.6 -15.4 -16.0549 -16.0549 -6.10464 -1.1403
-75.4 -15.4 -23.4409 -23.4409 -6.24938 -0.483672
-75.2 -15.4 -29.9163 -28.1826 -5.48521 -0.100598
-75 -15.4 -37.2396 -22.602 -5.35439 0.369703
-74.8 -15.4 -44.6281 -25.0451 -3.8138 0.317832
-74.6 -15.4 -51.9792 -21.8265 -2.10257 0.227234
-74.4 -15.4 -58.2564 -23.0011 -2.6769 0.616543
-74.2 -15.4 -64.507 -31.1911 -1.73225 2.3333
-74 -15.4 -70.7716 -33.1306 -11.67 3.04075
-73.8 -15.4 -76.5672 -36.9684 -7.47485 3.72894
-73.6 -15.4 -81.3425 -43.9833 -7.75891 3.63172
-73.4 -15.4 -82.6258 -51.0978 -14.1115 4.3392
-73.2 -15.4 -89.0861 -56.1742 -14.8946 3.33924
-73 -15.4 -94.9442 -59.2124 -12.3636 4.41204
-72.8 -15.4 -78.1368 -60.2351 -10.3421 4.50879
-72.6 -15.4 -80.6957 -60.5742 -11.7941 4.62028
-72.4 -15.4 -82.5841 -62.4734 -13.2702 3.95402
-72.2 -15.4 -77.8021 -61.0842 -14.7518 5.07669
-72 -15.4 -79.177 -61.0127 -16.7164 4.31409
-71.8 -15.4 -73.8679 -64.8567 -18.1394 4.76049
-71.6 -15.4 -71.7644 -64.9559 -16.928 4.94513
-71.4 -15.4 -71.3092 -64.4045 -14.9837 4.55037
-71.2 -15.4 -70.9291 -64.0753 -15.5218 4.59476
-71 -15.4 -70.5487 -63.746 -17.531 4.72361
-70.8 -15.4 -70.1657 -63.4036 -16.63 4.89039
-70.6 -15.4 -70.2389 -63.4974 -13.3856 4.87349
-70.4 -15.4 -70.8303 -64.1487 -10.4059 3.98416
-70.2 -15.4 -71.4207 -64.7786 -11.4728 4.119
-70 -15.4 -72.0559 -65.1713 -11.8606 3.8672
-69.8 -15.4 -72.8257 -65.0143 -15.0001 3.815
-69.6 -15.4 -74.0539 -65.4248 -13.7552 3.815
-69.4 -15.4 -75.7062 -66.8323 -10.3702 4.07915
-69.2 -15.4 -78.7078 -66.5099 -12.4766 4.12036
-69 -15.4 -81.2809 -64.246 -14.575 3.40731
-68.8 -15.4 -84.1048 -60.8382 -13.7773 4.34103
-68.6 -15.4 -87.3669 -57.2328 -13.386 3.42755
-68.4 -15.4 -90.6506 -53.4874 -12.8448 2.60288
-68.2 -15.4 -93.963 -49.62 -12.3959 1.07618
-68 -15.4 -96.1168 -45.1452 -12.0433 0.595562
-67.8 -15.4 -98.2266 -41.9105 -11.6017 0.90243
-67.6 -15.4 -100.45 -39.4029 -11.4344 0.414695
-67.4 -15.4 -102.471 -39.1155 -13.147 0.857203
-67.2 -15.4 -104.315 -38.8475 -13.9967 1.41543
-67 -15.4 -106.324 -38.6251 -12.6541 0.51691
-66.8 -15.4 -108.26 -37.6933 -11.1515 0.2675
-66.6 -15.4 -109.632 -36.7305 -13.0881 0.341473
-66.4 -15.4 -112.382 -35.7673 -14.5535 0.249434
-66.2 -15.4 -115.069 -35.5655 -13.2477 0.218801
-66 -15.4 -115.53 -36.1369 -11.4703 0.191906
-65.8 -15.4 -116.853 -36.6579 -9.84132 0.173867
-65.6 -15.4 -117.298 -36.5789 -8.91239 0.174117
-65.4 -15.4 -117.435 -36.3505 -8.29611 0.165203
-65.2 -15.4 -117.503 -36.0144 -8.41721 0.163211
-65 -15.4 -117.616 -35.9735 -8.56794 0.160219
-64.8 -15.4 -117.154 -35.9855 -7.17503 0.172207
-64.6 -15.4 -116.71 -35.9704 -5.32146 0.16366
-64.4 -15.4 -116.265 -35.7273 -3.55399 0.167937
-64.2 -15.4 -115.821 -35.7401 -3.79797 0.171281
-64 -15.4 -115.158 -35.8031 -4.76108 0.180984
-63.8 -15.4 -113.607 -35.8666 -4.13859 0.195566
-63.6 -15.4 -112.047 -35.8994 -3.56289 0.185172
-63.4 -15.4 -110.722 -35.9218 -2.9329 0.199961
-63.2 -15.4 -109.684 -35.9272 -2.76873 0.216289
-63 -15.4 -108.647 -36.0139 -3.54555 0.267391
-62.8 -15.4 -107.754 -36.1754 -4.57304 0.335484
-62.6 -15.4 -108.117 -36.2768 -6.75052 0.403859
-62.4 -15.4 -108.528 -36.366 -10.3123 0.315836
-62.2 -15.4 -108.939 -36.2979 -10.8344 0.273953
-62 -15.4 -109.172 -36.1895 -11.085 0.310797
-61.8 -15.4 -109.684 -36.0877 -11.2354 0.286492
-61.6 -15.4 -111.245 -36.0761 -10.3357 0.279406
-61.4 -15.4 -112.805 -36.0761 -8.86818 0.333258
-61.2 -15.4 -114.356 -36.1029 -7.40089 0.277551
-61 -15.4 -115.886 -36.22 -6.27215 0.25284
-60.8 -15.4 -117.435 -36.3375 -6.43749 0.194492
-60.6 -15.4 -118.996 -36.4967 -6.59968 0.232594
-60.4 -15.4 -120.58 -36.6574 -6.63501 0.222695
-60.2 -15.4 -121.683 -36.8181 -7.08062 0.255445
-60 -15.4 NaN NaN NaN 0.198273
-80 -15.6 NaN NaN NaN -4.7023
-79.8 -15.6 NaN NaN NaN -4.48278
-79.6 -15.6 NaN NaN NaN -4.57404
-79.4 -15.6 NaN NaN NaN -4.56088
-79.2 -15.6 NaN NaN NaN -4.54756
-79 -15.6 NaN NaN NaN -4.40882
-78.8 -15.6 -6.28311 -6.28311 -6.28311 -4.5162
-78.6 -15.6 -6.25746 -6.25746 -6.25746 -4.17021
-78.4 -15.6 -6.21501 -6.21501 -6.21501 -4.12949
-78.2 -15.6 -5.94802 -5.94802 -5.94802 -3.96133
-78 -15.6 -5.7112 -5.7112 -5.7112 -3.81254
-77.8 -15.6 -5.65551 -5.65551 -5.65551 -3.58899
-77.6 -15.6 -5.6287 -5.6287 -5.6287 -3.08175
-77.4 -15.6 -5.72959 -5.72959 -5.72959 -3.01306
-77.2 -15.6 -5.76801 -5.76801 -5.76801 -2.78418
-77 -15.6 -5.52007 -5.52007 -5.52006 -2.85518
-76.8 -15.6 -5.34322 -5.34322 -5.34321 -2.88835
-76.6 -15.6 -5.09924 -5.09924 -5.09921 -3.04578
-76.4 -15.6 -4.89085 -4.89085 -4.89083 -3.54938
-76.2 -15.6 -5.04512 -5.04512 -5.04513 -4.10079
-76 -15.6 -5.20615 -5.20615 -5.20609 -5.21855
-75.8 -15.6 -7.12311 -7.12311 -6.1998 -4.51341
-75.6 -15.6 -11.5142 -11.5142 -6.25061 -3.05709
-75.4 -15.6 -17.3203 -17.3203 -6.25453 -1.72324
-75.2 -15.6 -23.8211 -23.8201 -5.95831 -1.11027
-75 -15.6 -29.5613 -22.4257 -6.15663 -0.31459
-74.8 -15.6 -36.8304 -27.0032 -5.61246 -0.0302305
-74.6 -15.6 -44.2283 -26.0229 -2.71388 0.158375
-74.4 -15.6 -50.6556 -22.6991 -3.40209 1.00643
-74.2 -15.6 -56.9062 -26.5531 -2.20709 2.2655
-74 -15.6 -63.1567 -27.1109 -4.87353 1.75295
-73.8 -15.6 -69.4073 -29.88 -3.9984 2.376
-73.6 -15.6 -75.6707 -35.142 -4.22627 3.17186
-73.4 -15.6 -81.0352 -43.1446 -9.11669 3.11339
-73.2 -15.6 -84.5689 -49.248 -13.8627 3.8656
-73 -15.6 -88.1154 -50.3436 -11.2889 3.20051
-72.8 -15.6 -77.2072 -51.5194 -8.44227 4.58452
-72.6 -15.6 -80.2191 -52.3901 -7.70245 4.58996
-72.4 -15.6 -88.5491 -53.308 -9.20956 5.04312
-72.2 -15.6 -91.3604 -56.3247 -10.6903 4.61308
-72 -15.6 -81.9524 -54.8834 -12.6458 2.4613
-71.8 -15.6 -76.0578 -60.1607 -14.6427 3.58771
-71.6 -15.6 -73.2842 -62.5935 -15.7948 3.78444
-71.4 -15.6 -71.1467 -62.7182 -15.3163 4.15468
-71.2 -15.6 -70.772 -62.3749 -15.844 4.73821
-71 -15.6 -70.4214 -62.7427 -16.0957 4.48245
-70.8 -15.6 -70.0781 -63.3317 -17.859 5.08812
-70.6 -15.6 -70.0877 -64.1123 -14.8562 4.57815
-70.4 -15.6 -70.2941 -64.6173 -11.8662 4.26304
-70.2 -15.6 -70.8836 -65.2469 -10.0576 3.837
-70 -15.6 -71.5194 -65.6289 -10.86 3.82093
-69.8 -15.6 -72.3375 -65.4292 -12.4074 3.81435
-69.6 -15.6 -73.5617 -66.0842 -15.8686 3.815
-69.4 -15.6 -75.0699 -67.488 -10.4218 3.815
-69.2 -15.6 -77.0943 -68.9277 -10.6545 4.11432
-69 -15.6 -79.5133 -66.7808 -12.8341 3.58086
-68.8 -15.6 -81.6591 -63.3786 -14.345 2.63952
-68.6 -15.6 -84.5491 -59.9779 -13.6638 4.18871
-68.4 -15.6 -87.8253 -56.5025 -13.0958 3.56183
-68.2 -15.6 -90.7364 -52.7627 -12.6383 1.02121
-68 -15.6 -92.5924 -48.6361 -12.1967 1.21554
-67.8 -15.6 -94.6751 -45.3624 -10.9366 0.868379
-67.6 -15.6 -96.7894 -42.668 -10.7145 1.22128
-67.4 -15.6 -99.372 -39.9817 -13.0242 0.579234
-67.2 -15.6 -101.325 -38.7799 -14.3626 0.532492
-67 -15.6 -103.047 -38.5238 -13.0681 1.48745
-66.8 -15.6 -105.063 -37.5649 -10.988 0.538855
-66.6 -15.6 -107.347 -36.5878 -11.0712 0.348297
-66.4 -15.6 -110.188 -36.178 -13.3244 0.4185
-66.2 -15.6 -113.031 -36.0536 -14.4637 0.24327
-66 -15.6 -114.069 -36.4534 -12.6849 0.206441
-65.8 -15.6 -116.07 -36.9272 -11.052 0.186895
-65.6 -15.6 -117.706 -37.3374 -9.82712 0.174316
-65.4 -15.6 -117.836 -37.049 -9.07148 0.172699
-65.2 -15.6 -117.967 -36.713 -8.52707 0.180172
-65 -15.6 -117.695 -36.3892 -8.65094 0.163969
-64.8 -15.6 -117.255 -36.3842 -7.34161 0.175898
-64.6 -15.6 -116.81 -36.2467 -5.48888 0.184629
-64.4 -15.6 -116.366 -36.0084 -3.62942 0.187496
-64.2 -15.6 -115.922 -35.7783 -3.41316 0.178
-64 -15.6 -115.42 -35.8207 -4.61141 0.187848
-63.8 -15.6 -113.702 -35.8809 -5.4158 0.199113
-63.6 -15.6 -112.001 -35.9074 -4.81943 0.201187
-63.4 -15.6 -110.529 -35.934 -4.19895 0.20409
-63.2 -15.6 -109.49 -35.9605 -3.36619 0.189699
-63 -15.6 -108.217 -35.9836 -3.94795 0.21216
-62.8 -15.6 -107.182 -36.0115 -4.60084 0.31257
-62.6 -15.6 -107.713 -36.0478 -6.18009 0.338777
-62.4 -15.6 -108.13 -36.1371 -9.8058 0.365617
-62.2 -15.6 -108.541 -36.08 -12.8026 0.297914
-62 -15.6 -108.821 -36.0761 -11.4495 0.390699
-61.8 -15.6 -109.514 -36.0761 -10.0057 0.420074
-61.6 -15.6 -110.812 -36.0761 -9.15576 0.378848
-61.4 -15.6 -112.117 -36.0736 -9.11891 0.324539
-61.2 -15.6 -113.504 -36.1844 -7.65366 0.367789
-61 -15.6 -115.058 -36.3014 -6.3798 0.248617
-60.8 -15.6 -116.606 -36.4184 -6.52852 0.246047
-60.6 -15.6 -118.157 -36.5582 -6.60088 0.253695
-60.4 -15.6 -119.54 -36.7188 -6.51038 0.215727
-60.2 -15.6 -120.38 -36.8804 -6.73794 0.203656
-60 -15.6 NaN NaN NaN 0.204707
-80 -15.8 NaN NaN NaN -4.55256
-79.8 -15.8 NaN NaN NaN -4.59387
-79.6 -15.8 NaN NaN NaN -4.75673
-79.4 -15.8 NaN NaN NaN -4.65996
-79.2 -15.8 NaN NaN NaN -4.68729
-79 -15.8 NaN NaN NaN -4.44595
-78.8 -15.8 -6.28157 -6.28157 -6.28157 -4.34303
-78.6 -15.8 -6.25593 -6.25593 -6.25593 -4.05407
-78.4 -15.8 -6.22692 -6.22692 -6.22692 -4.04409
-78.2 -15.8 -5.98229 -5.98229 -5.98229 -3.70876
-78 -15.8 -5.74141 -5.74141 -5.74141 -3.63149
-77.8 -15.8 -5.65387 -5.65387 -5.65387 -3.54704
-77.6 -15.8 -5.62063 -5.62063 -5.62063 -3.17384
-77.4 -15.8 -5.70577 -5.70577 -5.70577 -2.9293
-77.2 -15.8 -5.81019 -5.81019 -5.81019 -2.70807
-77 -15.8 -5.61222 -5.61222 -5.61221 -2.74961
-76.8 -15.8 -5.41568 -5.41568 -5.41567 -2.95073
-76.6 -15.8 -5.19997 -5.19997 -5.19994 -3.04543
-76.4 -15.8 -4.95472 -4.95472 -4.95467 -3.19991
-76.2 -15.8 -5.0171 -5.0171 -5.01711 -3.6505
-76 -15.8 -5.17778 -5.17778 -5.17779 -3.98204
-75.8 -15.8 -5.35603 -5.35603 -5.35603 -5.15462
-75.6 -15.8 -6.83008 -6.83008 -6.19264 -4.84984
-75.4 -15.8 -11.3178 -11.3178 -6.26428 -3.07991
-75.2 -15.8 -17.996 -17.996 -6.1461 -1.83067
-75 -15.8 -22.462 -22.1249 -5.65109 -1.1368
-74.8 -15.8 -29.2295 -23.399 -6.8381 -1.26846
-74.6 -15.8 -36.4212 -30.1117 -3.79763 -0.117121
-74.4 -15.8 -43.0548 -23.7886 -3.00087 0.326582
-74.2 -15.8 -49.3064 -22.398 -3.70747 0.361875
-74 -15.8 -55.4779 -23.3423 -3.08146 1.45883
-73.8 -15.8 -60.9481 -25.0858 -2.34245 2.45145
-73.6 -15.8 -66.4146 -27.8349 -1.8816 2.22216
-73.4 -15.8 -72.2157 -35.1745 -5.32743 2.03456
-73.2 -15.8 -77.8806 -42.4004 -11.0841 1.98196
-73 -15.8 -81.4091 -41.5304 -10.021 1.69452
-72.8 -15.8 -76.3483 -42.7148 -7.36602 3.71504
-72.6 -15.8 -79.0716 -44.114 -5.6947 3.73282
-72.4 -15.8 -87.4411 -44.8891 -5.19233 2.80903
-72.2 -15.8 -95.831 -46.9309 -6.62873 3.07017
-72 -15.8 -94.2958 -49.8393 -8.57765 4.51629
-71.8 -15.8 -80.9155 -54.9596 -10.5984 4.77668
-71.6 -15.8 -74.9888 -58.771 -12.4555 4.40952
-71.4 -15.8 -72.8478 -60.2503 -14.2174 4.32072
